video_id,RU1,RU2,RU3,RU4,RU5,RU6,LU1,LU2,LU3,LU4,LU5,LU6,RD1,RD2,RD3,RD4,RD5,RD6,LD1,LD2,LD3,LD4,LD5,LD6
video045_012flip.csv,0.222379527,0.365495214,0.592854021,0.582211539,0.597269035,0.329773944,0.188017209,0.420650374,0.623931092,0.650867984,0.641346792,0.41518473,0.383405444,0.504069068,0.199117201,0.272444139,0.214779275,0.019686801,0.414198026,0.4877565,0.125954539,0.085596878,0.084259175,0.092096421
video045_013.csv,0.179939991,0.461521517,0.62640419,0.643290364,0.645877762,0.485568821,0.170608477,0.392353054,0.597104251,0.600912646,0.592349836,0.403358576,0.40569752,0.537959656,0.10124821,0.056558433,0.034790535,0.039742501,0.402171662,0.542372709,0.344510826,0.301594456,0.261050341,0.067978961
video045_013flip.csv,0.209971769,0.384015737,0.602293764,0.614328913,0.591997033,0.374255044,0.165393973,0.435772267,0.640482474,0.651907824,0.650608564,0.497200164,0.385717562,0.520766906,0.334767559,0.282322782,0.266062313,0.104199722,0.359466929,0.52464672,0.056196863,0.012869013,0.022645185,0.018849508
video045_014.csv,0.293450408,0.472089298,0.674259831,0.686434072,0.676449764,0.182586645,0.302323686,0.440759203,0.650853916,0.664574498,0.6582733,0.209572445,0.338022354,0.545162905,0.095760885,0.034628006,0.023335192,0.059573292,0.376540789,0.530231358,0.28002806,0.238929672,0.217050544,0.053103986
video045_014flip.csv,0.282738516,0.480221362,0.652800957,0.652873385,0.631433038,0.184933478,0.287906759,0.504101052,0.69126863,0.69297136,0.685139557,0.191981255,0.369763382,0.500549729,0.266431965,0.23102667,0.199157453,0.116997029,0.32830393,0.52590731,0.024071502,0.002494098,0.033151984,0.107341119
video045_015.csv,0.063251875,0.2410208,0.664241845,0.690679234,0.687575984,0.412228747,0.099239121,0.20981736,0.65544944,0.664301116,0.655296653,0.382069862,0.038474162,0.090182252,0.068289017,0.171789142,0.233173372,0.261635944,0.023734452,0.082770663,0.202364572,0.087193241,0.035152078,0.1769138
video045_015flip.csv,0.139323433,0.264427277,0.666992835,0.659634289,0.704173164,0.320773397,0.070796024,0.246554422,0.688400606,0.688320533,0.681070699,0.321894325,0.055878587,0.018664429,0.065093411,0.144989487,0.179328413,0.231805004,0.047074007,0.011916625,0.181444006,0.219711204,0.236562489,0.220510542
video046_001.csv,0.265880953,0.520735389,0.699579797,0.702147327,0.691366858,0.487880919,0.228113081,0.459630104,0.692866672,0.699592058,0.706512896,0.553952209,0.026375877,0.228989461,0.218525227,0.201522523,0.208346698,0.066520248,0.13085414,0.207426763,0.307916618,0.294507388,0.26870928,0.021966893
video046_001flip.csv,0.183269948,0.344872662,0.56331537,0.587428164,0.622425642,0.675199641,0.183693887,0.463076916,0.590614435,0.614434971,0.649685153,0.631418998,0.068828271,0.131516974,0.28011857,0.288756258,0.29314918,0.127567494,0.061724098,0.142958097,0.25926018,0.274320732,0.278487836,0.147962704
video046_002.csv,0.156767326,0.455363741,0.697604547,0.70058689,0.710334507,0.497715177,0.035942001,0.600291994,0.801192079,0.797850975,0.790279222,0.648767502,0.044330237,0.155022157,0.118361265,0.111384921,0.113120178,0.001832521,0.036504845,0.152060881,0.094451251,0.106755705,0.097885556,0.016545126
video046_002flip.csv,0.181830897,0.471487806,0.707672496,0.70782526,0.712464191,0.527987315,0.23174056,0.525595621,0.720576857,0.731748585,0.723151575,0.517249531,0.106563175,0.191527483,0.16952609,0.179693561,0.161761878,0.017489422,0.012596875,0.115981631,0.125680819,0.118631559,0.110468566,0.006204423
video046_003.csv,0.211831306,0.446659711,0.70111543,0.704385078,0.692820055,0.571733109,0.169733184,0.362535087,0.69041752,0.69736238,0.702323951,0.539463942,0.009947343,0.051438756,0.150523403,0.171181433,0.178046123,0.022647737,0.023060017,0.053808598,0.118055388,0.122139349,0.12324083,0.033285093
video046_003flip.csv,0.135220258,0.389405157,0.686805935,0.690442116,0.683954661,0.454057633,0.243743412,0.512498356,0.713566436,0.713952147,0.722475955,0.565732874,0.043807822,0.104837815,0.15651301,0.158265482,0.175155127,0.01944643,0.00540465,0.038653943,0.159896524,0.165679945,0.167039018,0.017363702
video046_004.csv,0.048735914,0.357163805,0.672147405,0.689322834,0.697035203,0.465096988,0.036843097,0.367768416,0.705566579,0.690863755,0.709935733,0.496857764,0.017940589,0.041868437,0.151717212,0.140101138,0.130160084,0.002108119,0.066945098,0.065948397,0.159858716,0.14314017,0.126057612,0.009258706
video046_004flip.csv,0.057372178,0.384282403,0.70323107,0.698419532,0.691222216,0.547910768,0.086428848,0.328501491,0.702242776,0.693093656,0.698143608,0.554660432,0.039073256,0.025226975,0.190203288,0.156839532,0.131050766,0.034698502,0.041763636,0.089702704,0.177685775,0.159378642,0.144637956,0.006349302
video046_005.csv,0.120831558,0.387800452,0.652916067,0.67278039,0.688207516,0.380533225,0.12625403,0.402244225,0.754994598,0.747434308,0.735427694,0.501649871,0.022955774,0.112294562,0.169560506,0.1682831,0.172186332,0.008831876,0.018049202,0.111555445,0.183179802,0.177580747,0.173642269,0.015401516
video046_005flip.csv,0.124146188,0.393076693,0.701009269,0.705667946,0.708642826,0.50297668,0.189339763,0.483783027,0.714778748,0.724756659,0.719690418,0.505337343,0.040370165,0.105777249,0.174038704,0.18580661,0.192332967,0.008491646,0.012500496,0.083321142,0.163335062,0.162100628,0.154962108,0.013280605
video046_006.csv,0.040321264,0.296648213,0.714258519,0.708630168,0.700854898,0.49956348,0.044223831,0.38451669,0.707242129,0.715671166,0.719754143,0.472055961,0.041937623,0.042155859,0.203449623,0.19082988,0.179606476,0.020225475,0.037235614,0.009956811,0.245850846,0.231426728,0.220574448,0.02352669
video046_006flip.csv,0,0.409736337,0.661127227,0.67147847,0.691830378,0.420868657,0.094827681,0.410404025,0.730609518,0.730122157,0.723176333,0.473841541,0.012838959,0.051824226,0.235679372,0.227673409,0.22724173,0.007003464,0.055915082,0.01907637,0.192073722,0.188796335,0.176151541,0.023151192
video046_007.csv,0.06749802,0.470212511,0.719969337,0.711258238,0.704494428,0.434123606,0.047525039,0.390368722,0.714146657,0.730202407,0.732234862,0.441342614,0.902678995,0.135549564,0.277547233,0.263246387,0.244544005,0.004108857,0.896695285,0.134763492,0.229679308,0.223082406,0.232037052,0.081797693
video046_007flip.csv,0.059558887,0.339380078,0.678635231,0.694657197,0.702721577,0.485708759,0.156100028,0.468220268,0.758768045,0.757692594,0.74501157,0.480631938,0.086351359,0.08379303,0.269669303,0.258565769,0.264678659,0.04539596,0.091733774,0.065313539,0.303733305,0.292447721,0.275635747,0.006825718
video046_008.csv,0.049179757,0.400176626,0.70115404,0.719028868,0.717562879,0.512904189,0.081961083,0.324478001,0.683810212,0.71535301,0.730740717,0.55154825,0.037498207,0.107608386,0.354518873,0.357417649,0.35379569,0.104324315,0.038495327,0.1313976,0.325498012,0.330639756,0.339654284,0.075348623
video046_008flip.csv,0.067977474,0.378336839,0.698689999,0.704749892,0.710352054,0.52935949,0.173397909,0.483922002,0.731970419,0.737026063,0.731851346,0.537181287,0.023385086,0.148519379,0.318588875,0.321671504,0.318074711,0.058328392,0.021368215,0.118810013,0.373204333,0.367908348,0.349072943,0.060093012
video046_009.csv,0.015606822,0.461228548,0.690943543,0.704848624,0.702721506,0.390997307,0.094080046,0.393222025,0.726965116,0.73355702,0.728927319,0.446318986,0.076970261,0.216258037,0.514774685,0.496407984,0.478711202,0.144556085,0.02457331,0.175648803,0.503175846,0.493635164,0.494755477,0.116564053
video046_009flip.csv,0.067790042,0.42572251,0.709485252,0.711911302,0.711817075,0.501328157,0.13978073,0.538534216,0.755470177,0.754179517,0.744974615,0.506627702,0.001231501,0.132613781,0.501594039,0.508770216,0.504885842,0.107849019,0.02459718,0.170912013,0.52547479,0.520533375,0.505549052,0.12347685
video046_010.csv,0.003844876,0.434843288,0.667119137,0.67636789,0.675561876,0.40542922,0.022963812,0.408395351,0.698679468,0.715131641,0.725602632,0.465202863,0.117653652,0.206874846,0.606047253,0.568466677,0.532139597,0.120682708,0.113071324,0.145022912,0.627659959,0.59079434,0.538333367,0.036611138
video046_010flip.csv,0.066493946,0.378154569,0.6917027,0.697652604,0.715815359,0.526460905,0.129029012,0.444538207,0.740628147,0.736091354,0.721309251,0.465435698,0.060739933,0.106815588,0.665122362,0.639100106,0.599937429,0.073820952,0.091900926,0.112803398,0.653325507,0.613482208,0.572160305,0.108900615
video048_001.csv,0.293379337,0.591949888,0.690208242,0.687729614,0.685558856,0.500550135,0.800952529,0.842052422,0.88984217,0.889157976,0.893102902,0.838816498,0.069891681,0.283416187,0.28473587,0.248631191,0.229624845,0.006038812,0.14734674,0.357975869,0.34635948,0.310601285,0.267861591,0.001042904
video048_001flip.csv,0.412630319,0.519573371,0.624099407,0.619578666,0.636825199,0.422452402,0.357170037,0.615262383,0.712500432,0.706551277,0.69863437,0.448552457,0.154607473,0.326525967,0.305844997,0.249390037,0.210100836,0.03394292,0.082632204,0.300199922,0.281049742,0.241171965,0.199487274,0.011365052
video048_002.csv,0.346949614,0.615981408,0.699538444,0.706667907,0.70129962,0.489636559,0.268520571,0.557234158,0.68856127,0.693962602,0.671510932,0.425922302,0.025763091,0.246098658,0.241402933,0.246286391,0.243308143,0.028820439,0.046466497,0.291515342,0.320604154,0.313071679,0.299981883,0.009276826
video048_002flip.csv,0.271551204,0.550608044,0.657816181,0.662244016,0.64509199,0.470918894,0.311936168,0.585118841,0.706705644,0.714718191,0.701089078,0.497939079,0.065905493,0.273596649,0.332402095,0.331220148,0.330274245,0.032044743,0.016934949,0.200914496,0.257859742,0.249929259,0.246336363,0.004934975
video048_003.csv,0.066166262,0.281176394,0.650224668,0.679600927,0.702370351,0.589843094,0.05575485,0.248990275,0.547337284,0.589800684,0.650059497,0.534601889,0.03987073,0.060977373,0.141599555,0.17309279,0.175276191,0.10376629,0.078486349,0.078303319,0.158610289,0.203429199,0.220975418,0.097996761
video048_003flip.csv,0.008931336,0.303389501,0.765622173,0.616324647,0.659325157,0.480492389,0.107439523,0.406852654,0.696797856,0.71985202,0.729339592,0.527959898,0.075706176,0.147640662,0.228513703,0.215094344,0.204003707,0.067999811,0.039844775,0.070983988,0.170458494,0.17967971,0.198225062,0.069929476
video048_004.csv,0.173712285,0.468831884,0.704400012,0.71422924,0.713730331,0.517932432,0.093961942,0.238791513,0.683729404,0.691396659,0.685456663,0.495099669,0.062120222,0.030635529,0.245356444,0.242898729,0.23806708,0.072960827,0.014957871,0.021143278,0.22290994,0.236944788,0.240362336,0.024230338
video048_004flip.csv,0.153011515,0.33368419,0.656103267,0.662632094,0.670502167,0.41959956,0.209346101,0.481175626,0.732877563,0.727556732,0.719212598,0.49676652,0.043523871,0.029564816,0.203780399,0.208873217,0.206862279,0.084667263,0.03562877,0.004005817,0.241371257,0.2432304,0.233620857,0.033178574
video048_005.csv,0.117487349,0.444379057,0.705454047,0.713230016,0.72341153,0.500678666,0.06181469,0.351183667,0.710302882,0.722551071,0.719022756,0.499169432,0.045001047,0.044448724,0.219045514,0.203851079,0.170559718,0.034517344,0.066412414,0.057265789,0.219031779,0.203651483,0.190055386,0.135514396
video048_005flip.csv,0.126539092,0.386850425,0.671916725,0.677201717,0.682582898,0.426957053,0.187967265,0.518798564,0.728478616,0.726767817,0.719872015,0.470572248,0.075598776,0.099888562,0.226730769,0.201720015,0.155458328,0.137478707,0.006506869,0.120806428,0.162837363,0.135587378,0.11785608,0.118914063
video048_006.csv,0.14344833,0.531274522,0.698070933,0.698596422,0.698250864,0.473269472,0.157251188,0.512371481,0.732626402,0.737067239,0.726663419,0.415376416,0.056732748,0.187629184,0.300537443,0.281206423,0.24477972,0.009818371,0.082011935,0.134154187,0.309451038,0.296549709,0.271646894,0.084599414
video048_006flip.csv,0.15775606,0.489829658,0.693365192,0.693365192,0.694171946,0.359538678,0.215809964,0.558690289,0.703762442,0.698238742,0.687848405,0.491332801,0.059006086,0.143536771,0.263008067,0.240901408,0.214612864,0.053576006,0.034437541,0.139954106,0.244296836,0.217616489,0.193606195,0.019027625
video048_007.csv,0.256318851,0.555996499,0.704377518,0.703004911,0.701338858,0.469834165,0.107722954,0.386207686,0.68444836,0.696955528,0.718400907,0.429572089,0.00267452,0.344082943,0.309722014,0.274548658,0.238388167,0.027732828,0.133327184,0.306334723,0.269318683,0.23323817,0.192269167,0.090584665
video048_007flip.csv,0.164068794,0.422232114,0.665233404,0.684713299,0.700802334,0.401205893,0.202049173,0.555438492,0.705999183,0.711906774,0.704863354,0.458915931,0.099658912,0.291104594,0.263570005,0.219566784,0.187247491,0.108490174,0.034205643,0.337201819,0.325938043,0.278157483,0.251889395,0.019955237
video048_008.csv,0.204992361,0.43706691,0.674587921,0.677388728,0.67391478,0.528483327,0.114330942,0.352831532,0.703876396,0.698321184,0.708269864,0.514762693,0.005439965,0.068415134,0.489885058,0.497888337,0.489614182,0.106554918,0.106534858,0.040030298,0.479814673,0.498076095,0.498157544,0.069902765
video048_008flip.csv,0.060591403,0.324870314,0.692033424,0.693974631,0.690955184,0.510548476,0.134646632,0.449134622,0.699176307,0.685666873,0.682670687,0.552642866,0.030027864,0.070632713,0.51374021,0.5328196,0.539727102,0.181308547,0.007995105,0.065539423,0.487219902,0.505941455,0.511552204,0.129033103
video048_009.csv,0.056986788,0.378880847,0.680851703,0.668847685,0.663072964,0.473638903,0.081668311,0.332819005,0.716787196,0.721324797,0.735836844,0.477432883,0.011820777,0.077361067,0.481172493,0.493127644,0.503938114,0.174614616,0.110577419,0.017644602,0.427712036,0.44133459,0.450485596,0.07230095
video048_009flip.csv,0.182753307,0.380795575,0.713107442,0.718342504,0.733578283,0.374284203,0.173157575,0.49583678,0.702338732,0.696547493,0.688486656,0.413619263,0.096814787,0.146835192,0.468801338,0.447868386,0.424835295,0.017248888,0.060359679,0.154067877,0.493414748,0.476421373,0.452172667,0.076149282
video048_010.csv,0.115060045,0.524886383,0.729649594,0.728161758,0.727515698,0.470655048,0.0283394,0.429180888,0.710875198,0.712839147,0.728070414,0.439295981,0.010198325,0.176237568,0.304460939,0.264878917,0.230861224,0.06133314,0.043903716,0.129238433,0.271962748,0.232028951,0.200466586,0.051301174
video048_010flip.csv,0.057957071,0.406833252,0.702330804,0.698655714,0.699186858,0.435833673,0.072922072,0.480474614,0.740279787,0.732144393,0.720422198,0.459404917,0.01873746,0.153513057,0.324523605,0.289812973,0.251168317,0.011423677,0.010190788,0.139971157,0.332933488,0.292912735,0.255410595,0.049696581
video050_001.csv,0.255519621,0.541334491,0.722609405,0.729172189,0.738909595,0.575859397,0.228154872,0.474398094,0.744470581,0.747204157,0.745919093,0.594835354,0.098233664,0.289541667,0.382937283,0.378573305,0.358901622,0.045290663,0.112935575,0.272312929,0.418144891,0.389035282,0.354609426,0.01705698
video050_001flip.csv,0.272245536,0.560834799,0.728551905,0.740951217,0.74131193,0.508072199,0.263958628,0.583660467,0.73953574,0.742149371,0.735101989,0.514189248,0.165544355,0.365090767,0.378457855,0.333571586,0.287369101,0.00231473,0.086787152,0.366342365,0.311985064,0.269251932,0.230564612,0.003136351
video050_002.csv,0.27539811,0.554586053,0.734352403,0.731378266,0.723115072,0.483774576,0.216274196,0.524186102,0.731543158,0.72619826,0.730485688,0.43522703,0.099895823,0.191153011,0.294802938,0.304681684,0.307675027,0.102079548,0.066530033,0.193897228,0.330338312,0.322866363,0.322899808,0.047231146
video050_002flip.csv,0.185777957,0.438791948,0.700635377,0.716363005,0.720558605,0.529730949,0.232529344,0.536682232,0.750758947,0.751601373,0.75088808,0.558535424,0.040393514,0.09865675,0.248618071,0.254911243,0.264624077,0.14189101,0.001852695,0.113930735,0.24506076,0.251582115,0.272287346,0.130745496
video050_003.csv,0.179843651,0.486686399,0.691722688,0.681213364,0.673601974,0.361110046,0.133424459,0.430972897,0.779303604,0.763654226,0.75427465,0.404024498,0.074990052,0.124025856,0.286970831,0.25929426,0.214144324,0.019010731,0.044422159,0.119021147,0.332994624,0.301847433,0.261987912,0.045256997
video050_003flip.csv,0.130023348,0.43119086,0.718922538,0.724821216,0.731057027,0.404221029,0.144447313,0.505820492,0.722159172,0.720208195,0.70879153,0.405081356,0.04371546,0.128627444,0.35693845,0.326931473,0.296484121,0.051345378,0.084982423,0.135162864,0.334191944,0.2850218,0.250790334,0.028097136
video050_004.csv,0.236500825,0.484056079,0.71795985,0.718221938,0.705029189,0.496403926,0.100778533,0.466356069,0.699466328,0.735923228,0.739708961,0.53893374,0.099958477,0.081997836,0.307679186,0.316334368,0.324899686,0.138126266,0.096825123,0.132737923,0.326244735,0.334724164,0.339161474,0.183775292
video050_004flip.csv,0.205006696,0.573020118,0.724771156,0.727876547,0.733226283,0.527172054,0.234496467,0.620010187,0.736733406,0.736669148,0.736705146,0.480564634,0.025532632,0.219348244,0.330334757,0.332243783,0.33043551,0.092120509,0.048856189,0.171968893,0.309530494,0.312268083,0.292179873,0.097578854
video050_005.csv,0.173616252,0.51730756,0.717375755,0.721140647,0.716101218,0.507194385,0.086081909,0.448922881,0.770007456,0.763353223,0.754429789,0.466818103,0.11300308,0.15164468,0.303374639,0.289121795,0.267816055,0.127190202,0.089736372,0.134046991,0.323361907,0.311644819,0.290822272,0.128878096
video050_005flip.csv,0.102126139,0.460220583,0.739145673,0.740194085,0.726724856,0.450949462,0.15736431,0.572038447,0.723491087,0.72835378,0.732812031,0.519412684,0.013588123,0.154523236,0.313824785,0.296520973,0.284957747,0.106812709,0.171866683,0.111734835,0.302321776,0.277861672,0.254868034,0.120868477
video050_006.csv,0,0.382435959,0.72807911,0.717358562,0.700326571,0.558663828,0.04040868,0.291483775,0.715455226,0.747372354,0.781594401,0.553336141,0.080276119,0.073045437,0.476235784,0.501818763,0.53976912,0.402848665,0.054997046,0.079136928,0.536399108,0.537271755,0.543827398,0.349532125
video050_006flip.csv,0.018089138,0.308729606,0.708165125,0.716397748,0.730286388,0.541351264,0.100989293,0.402226491,0.724370791,0.722838762,0.725377414,0.549691076,0.02350514,0.096079794,0.569773163,0.568113279,0.579228294,0.329094222,0.094847483,0.075387793,0.511096459,0.515552086,0.534609058,0.323582449
video050_007.csv,0.025354139,0.416488358,0.709989534,0.70483626,0.69745686,0.535763343,0.064187392,0.380173938,0.760759135,0.76951382,0.781305795,0.56851133,0.077866761,0.030330547,0.449047647,0.474413596,0.495315636,0.476421361,0.067059422,0.083999905,0.500604299,0.528797246,0.557696651,0.470525066
video050_007flip.csv,0.104626777,0.485390696,0.76180042,0.753753349,0.734920766,0.472995197,0.114459106,0.498109452,0.71177518,0.717017234,0.718564341,0.434774142,0.103936454,0.128833922,0.571891145,0.568318002,0.557804891,0.360620118,0.098707978,0.130960263,0.546162126,0.545589357,0.550798333,0.37400433
video050_008.csv,0.147872513,0.4437635,0.729736235,0.745721214,0.736889527,0.435435525,0.364788969,0.588579654,0.82599773,0.953986766,0.812745691,0.688098666,0.095345758,0.15291,0.710843115,0.676544944,0.642061105,0.376127848,0.04190452,0.061780319,0.66361078,0.625018385,0.600079663,0.35942006
video050_008flip.csv,0.20311735,0.463774777,0.734038657,0.730012431,0.738934821,0.6400364,0.106031834,0.386638289,0.741033334,0.72983581,0.737667524,0.502749373,0.04805641,0.026968816,0.764620121,0.761986883,0.751757436,0.418421945,0.104129711,0.083930572,0.757014656,0.759313441,0.754016157,0.441213151
video052_001.csv,0.255321767,0.5688882,0.708029793,0.685032776,0.640317791,0.392284986,0.308447509,0.638524857,0.777208296,0.782994526,0.788391336,0.562755825,0.072380847,0.251540093,0.31675608,0.299912417,0.282247589,0.028365972,0.099550181,0.243379825,0.364250638,0.345544522,0.328655149,0.036864349
video052_001flip.csv,0.180036146,0.330407014,0.598800525,0.624256865,0.634921793,0.694201798,0.185933866,0.777705714,0.589311469,0.613852735,0.65038908,0.653882538,0.034746545,0.09250776,0.221089049,0.258549011,0.261638372,0.2037007,7.93E-05,0.110302761,0.256957639,0.280540167,0.289307887,0.213034566
video052_002.csv,0.138155755,0.544085282,0.624563974,0.640792046,0.651552411,0.336682923,0.175909014,0.448450281,0.741917986,0.751053747,0.734792978,0.493110054,0.012501767,0.118264974,0.307439086,0.315569903,0.308439746,0.063254814,0.033382001,0.144412525,0.325141935,0.336333467,0.339428674,0.026063988
video052_002flip.csv,0.189043191,0.505658553,0.733868796,0.733812778,0.733628354,0.50770919,0.160368619,0.564093589,0.708583317,0.699980466,0.686714759,0.430027892,0.04241474,0.112230398,0.33107929,0.339358244,0.327520927,0.029579265,0.049658553,0.108471441,0.335885531,0.340761035,0.314076366,0.053489707
video052_003.csv,0.126576953,0.492929053,0.615798345,0.590004902,0.609834349,0.397660674,0.122806747,0.436814112,0.730541385,0.751098176,0.757113604,0.489910402,0.136168325,0.047272345,0.258298537,0.264997253,0.279665462,0.01351382,0.267578339,0.11215634,0.26218285,0.273276249,0.272275495,0.091034439
video052_003flip.csv,0.183632819,0.482817943,0.732668347,0.74076913,0.74626514,0.493534929,0.17714512,0.534936389,0.683867911,0.673655497,0.667727598,0.477719509,0.203808325,0.034903416,0.295366195,0.293057713,0.29762052,0.080734876,0.165670814,0.002067241,0.316804572,0.318490172,0.311631968,0.006849238
video052_004.csv,0.18639719,0.534467669,0.633520444,0.611812303,0.6280705,0.350250899,0.146723373,0.513241849,0.745089785,0.748872644,0.750518154,0.429802631,0.141242309,0.093372152,0.212057617,0.167369627,0.159930458,0.012843068,0.103710234,0.119262335,0.218770142,0.20477678,0.200180032,0.01205553
video052_004flip.csv,0.115049169,0.422956434,0.743388155,0.752500229,0.751349992,0.560590391,0.20667112,0.472694559,0.703001423,0.710017334,0.724785094,0.449444714,0.045847156,0.014145691,0.252173248,0.253214792,0.258424096,0.020041844,0.057681639,0.003309986,0.273534165,0.267132952,0.258546804,0.04272119
video052_005.csv,0.175297288,0.563752466,0.778077977,0.759698122,0.74235425,0.623998959,0.210744707,0.555928059,0.797146614,0.82206291,0.839016774,0.725187873,0.046050987,0.009430693,0.246999825,0.264864837,0.263180822,0.066000917,0.065738923,0.063468264,0.257674927,0.278661207,0.27428405,0.062386999
video052_005flip.csv,0.058989341,0.485884998,0.758359177,0.769796061,0.767753007,0.554079864,0.112667319,0.484132228,0.711302163,0.717429223,0.724154665,0.485187457,0.074953177,0.058120019,0.282427546,0.278910842,0.270191413,0.055885554,0.038875745,0.025452157,0.261215653,0.261955058,0.266414741,0.035664254
video052_006.csv,0,0.313620796,0.674025738,0.661659038,0.657269064,0.434938894,0.10402391,0.209757092,0.709910682,0.728561219,0.742198128,0.539419011,0.000252343,0.040273538,0.238767218,0.23748173,0.235268716,0.023544034,0.046313995,0.104381148,0.179307937,0.178672766,0.174631433,0.051255376
video052_006flip.csv,0.014523871,0.408066377,0.736908465,0.752732714,0.754968303,0.461817744,0.097392897,0.454936674,0.710833079,0.708489785,0.708455394,0.437844861,0.113586824,0.030059589,0.107740202,0.1223332,0.128820814,0.110213687,0.073712125,0.09537987,0.218424197,0.199489849,0.173552333,0.050978273
video052_007.csv,0.155710113,0.40524099,0.676994634,0.696130627,0.673177785,0.478826932,0.079237293,0.388248567,0.727586139,0.754556826,0.755269811,0.583157975,0.011393238,0.040494782,0.234727961,0.271143166,0.287436973,0.099554067,0.029997335,0.071908982,0.27584007,0.302559969,0.319749662,0.105507941
video052_007flip.csv,0.450846829,0.704798457,0.865973944,0.864473269,0.859508203,0.746158454,0.191801116,0.649795724,0.7991297,0.802180236,0.804858084,0.596857843,0.077830433,0.116440052,0.366976808,0.367642114,0.362873721,0.085457235,0.020882394,0.115581264,0.313136586,0.323556489,0.324797355,0.117909554
video052_008.csv,0.089121875,0.450228818,0.712318074,0.716283148,0.709515526,0.524180598,0.049217907,0.415274644,0.756121787,0.766509124,0.761844113,0.611824901,0.048236818,0.15636528,0.454130568,0.469784721,0.467221159,0.455290601,0.095243483,0.224115948,0.518124967,0.551740919,0.567928941,0.457639496
video052_008flip.csv,0.155124696,0.541632567,0.752555343,0.754262898,0.753256968,0.561272528,0.103379089,0.564849072,0.737376242,0.74203513,0.744369817,0.577748993,0.088085103,0.277848388,0.609727115,0.614099139,0.612298392,0.444937557,0.019590017,0.226711484,0.499396065,0.508934806,0.517500095,0.412735689
video14_1.csv,0.175329632,0.498174814,0.722061998,0.749166341,0.760906004,0.558722383,0.205596885,0.608862497,0.832350206,0.82708752,0.821054083,0.68805432,0.151530119,0.156199953,0.129795412,0.13581647,0.13702021,0.132586645,0.134532864,0.073670627,0.026832702,0.013360947,0.007558597,0.070260497
video14_1flip.csv,0.216515417,0.580446017,0.764561474,0.764099997,0.760256992,0.509529774,0.261033325,0.561625934,0.755573305,0.760971849,0.760816737,0.472874812,0.150097626,0.079013668,0.020652087,0.006666419,0.025561692,0.065669839,0.177348958,0.14662805,0.068053965,0.068650806,0.096232565,0.140787388
video14_2.csv,0.396270185,0.704451275,0.716163692,0.715857909,0.733830625,0.464677137,0.383626901,0.674352434,0.783534278,0.785300243,0.78105733,0.441197101,0.185721575,0.172078436,0.185818086,0.180558346,0.178434016,0.270762682,0.048930801,0.021459325,0.000580286,0.008048264,0.006749151,0.169752196
video14_2flip.csv,0.298475565,0.561616812,0.743542968,0.75138213,0.758639975,0.514127444,0.293564261,0.540082024,0.679339995,0.670428511,0.674710348,0.461044368,0.11841556,0.139006526,0.072601083,0.068536314,0.039320599,0.167311073,0.10257383,0.146242326,0.144887049,0.161519031,0.161422667,0.189702349
video14_3.csv,0.317983076,0.574436518,0.602834552,0.59811773,0.592929545,0.453055426,0.331906481,0.602190415,0.778642081,0.781555651,0.779003295,0.493623736,0.245462336,0.274240009,0.241976015,0.232783172,0.21343663,0.294724669,0.092598785,0.179410086,0.075470087,0.093730432,0.088076712,0.130617176
video14_3flip.csv,0.387930574,0.657821193,0.753059791,0.75461396,0.733943184,0.403718456,0.358592042,0.652385217,0.690955811,0.680505246,0.638597352,0.359539216,0.055055293,0.164392793,0.001429495,0.017867879,0.028281777,0.18022668,0.148586441,0.297411507,0.141330731,0.147291329,0.168322648,0.29194183
video14_4.csv,0.318020932,0.554958375,0.737326366,0.734316965,0.746340288,0.484023774,0.346259595,0.613607466,0.802531672,0.809374811,0.807091649,0.583498649,0.361752451,0.264380901,0.285495837,0.287238841,0.270785135,0.292126178,0.323134731,0.230019309,0.206573256,0.193319392,0.161708399,0.225715311
video14_4flip.csv,0.271738639,0.607002655,0.751618416,0.76302241,0.774910978,0.502039283,0.307025602,0.588779622,0.720767437,0.744558139,0.743484432,0.459219026,0.244071317,0.192655427,0.136199492,0.121560879,0.111363211,0.188171447,0.257404797,0.26594324,0.266360355,0.26464138,0.24424987,0.246375862
video14_5.csv,0.270817519,0.574673221,0.725349501,0.738235244,0.73508874,0.554387438,0.2499019,0.5740005,0.791024269,0.801406608,0.801625013,0.626444563,0.209063462,0.141802736,0.127719836,0.133563543,0.149372642,0.203428728,0.291434079,0.214907783,0.144193658,0.137778672,0.144524802,0.221286059
video14_5flip.csv,0.281302883,0.659668984,0.772233994,0.7765645,0.768273102,0.516643785,0.345705843,0.646809445,0.710706344,0.724676322,0.72407991,0.478932613,0.242291749,0.090758469,0.072736842,0.103067161,0.105835095,0.21805556,0.152590065,0.111210396,0.080091458,0.088639428,0.115791896,0.205896219
video14_6.csv,0.087726495,0.321709657,0.720258185,0.744088607,0.791575811,0.482652091,0.0333544,0.232454496,0.799995823,0.776780042,0.723506225,0.486543608,0.096366204,0.170558348,0.167634227,0.171160333,0.216064174,0.184107663,0.056796035,0.276812067,0.052414237,0.094972997,0.165021376,0.17905591
